id,start,duration,attendance_status,status,topic,service_id,contractor_id,student_id,paying_client_id,charge_rate,tutor_rate,startDate,commRate,commissionOld,newCommRate,commissionNew,,month,Oct-24
15835701,2025-05-12T19:30:00Z,1,,planned,Oliver's Lesson,934646,2119263,2820289,2820286,77,50,12/05/2025 19:30,27,27,27,27,,,
17551081,2025-05-13T11:30:00Z,1,,complete,Paper 1 last revision lesson,1174814,3995094,3634601,3634599,60,46,13/05/2025 11:30,14,14,14,14,,,
17173508,2025-05-13T15:45:00Z,1,,complete,SATs & secondary school prep,1164514,3992017,3463595,2173790,80,50,13/05/2025 15:45,30,30,30,30,,,
17568565,2025-05-13T16:00:00Z,1,,complete,Verbal Reasoning,1005657,4159188,2957649,2957643,42.5,37.5,13/05/2025 16:00,5,5,5,5,,,
17568683,2025-05-13T16:45:00Z,1,,complete,Verbal Reasoning,1005654,4159188,2957648,2957643,42.5,37.5,13/05/2025 16:45,5,5,5,5,,,
17559972,2025-05-13T17:00:00Z,1,,complete,Mathematics,1150693,3571362,4031305,4031298,80,50,13/05/2025 17:00,30,30,30,30,,,
17352368,2025-05-13T17:15:00Z,1,,complete,English and Maths Prep,1173883,3992017,4265801,4265800,70,50,13/05/2025 17:15,20,20,20,20,,,
17517258,2025-05-13T18:00:00Z,1,,complete,Maths,1025050,1954528,1810509,1801047,73,55,13/05/2025 18:00,18,18,18,18,,,
16871542,2025-05-13T18:30:00Z,1,,complete,11+ Prep online,1169574,1848083,2682655,2682653,80,60,13/05/2025 18:30,20,20,20,20,,,
17605477,2025-05-13T18:45:00Z,1,,complete,Geography - Paper 1 Revision,1145520,3992010,4012955,4012952,80,60,13/05/2025 18:45,20,20,20,20,,,
17545885,2025-05-14T16:30:00Z,1,,complete,English,1205284,3680105,4429107,4429105,80,60,14/05/2025 16:30,20,20,20,20,,,
17563481,2025-05-14T16:45:00Z,1,,complete,Mathematics,1067179,3571362,1749548,1749547,77,50,14/05/2025 16:45,27,27,27,27,,,
17459696,2025-05-14T17:00:00Z,1,,complete,"Reading accuracy, spelling & writing.",886026,2622852,2672494,2672477,77,60,14/05/2025 17:00,17,17,12,12,,,
17522010,2025-05-14T17:30:00Z,1,,complete,Maths,1093863,4143842,3753290,3753287,65,50,14/05/2025 17:30,15,15,30,30,,,
17570681,2025-05-14T17:30:00Z,1,,complete,Maths Revision,1089812,3574312,3728680,3728441,80,50,14/05/2025 17:30,30,30,15,15,,,
15826580,2025-05-14T18:00:00Z,1,,complete,GCSE Maths and Science,1094558,3761357,3761387,3761383,80,50,14/05/2025 18:00,30,30,27,27,,,
17620913,2025-05-14T18:00:00Z,1,,complete,Oliver's Lesson,934646,2119263,2820289,2820286,77,50,14/05/2025 18:00,27,27,30,30,,,
17517169,2025-05-15T17:15:00Z,1,,cancelled,Yr 3 - Exam prep/maths/Eng skills,902205,2724262,2716545,2716544,78,60,15/05/2025 17:15,18,18,18,18,,,
17556222,2025-05-15T17:30:00Z,1,,complete,10+,1205127,3992017,4428800,4428799,80,50,15/05/2025 17:30,30,30,30,30,,,
17593615,2025-05-15T18:00:00Z,1,,complete,11+ Prep,1055694,1848083,2193006,2193004,70,60,15/05/2025 18:00,10,10,10,10,,,
17574070,2025-05-15T18:00:00Z,1,,complete,English Grammar,947345,3995094,2800128,2800127,67,46,15/05/2025 18:00,21,21,21,21,,,
17605468,2025-05-15T18:15:00Z,1,,complete,11+ Prep (Maths - Past Paper),1045389,3992010,3483930,3483907,80,60,15/05/2025 18:15,20,20,20,20,,,
17517170,2025-05-15T18:15:00Z,1,,cancelled,Year 5 Exam prep/maths/Eng skills,902208,2724262,2716547,2716544,78,60,15/05/2025 18:15,18,18,18,18,,,
17515947,2025-05-16T16:00:00Z,1,,complete,11+ prep,1181905,3992017,4330112,4330108,70,50,16/05/2025 16:00,20,20,20,20,,,
17582605,2025-05-16T16:30:00Z,1,,complete,Listening paper,1174812,3158190,3634601,3634599,60,46,16/05/2025 16:30,14,14,14,14,,,
17604778,2025-05-16T17:00:00Z,1,,complete,English and VRT,973434,1908735,2896129,2896128,77,50,16/05/2025 17:00,27,27,27,27,,,
17561733,2025-05-17T08:00:00Z,1,,complete,Maths,1025050,1954528,1810509,1801047,73,55,17/05/2025 08:00,18,18,18,18,,,
17603326,2025-05-17T08:30:00Z,1,,complete,Maths & English,584492,2094279,1842913,1822569,77,50,17/05/2025 08:30,27,27,27,27,,,
17187121,2025-05-17T09:00:00Z,1,,complete,English and Maths,1172369,3680105,4253979,4253907,75,60,17/05/2025 09:00,15,15,18,18,,,
17561737,2025-05-17T09:00:00Z,1,,complete,Maths,1025047,1954528,1810510,1801047,73,55,17/05/2025 09:00,18,18,15,15,,,
17186808,2025-05-17T09:00:00Z,2,,complete,Maths and English,1181850,3992017,4330039,4253907,75,50,17/05/2025 09:00,25,50,25,50,,,
16613366,2025-05-17T14:00:00Z,1,,cancelled,Geography,1145520,3992010,4012955,4012952,80,60,17/05/2025 14:00,20,20,20,20,,,
17537795,2025-05-18T11:00:00Z,1.5,,complete,Maths,552825,1954528,1749458,1748975,60,50,18/05/2025 11:00,10,15,10,15,,,
17533570,2025-05-18T11:00:00Z,1,,complete,GCSE maths and science,1022875,3196138,3252568,3252542,72,46,18/05/2025 11:00,26,26,26,26,,,
17649954,2025-05-19T14:30:00Z,1,,complete,English Literature,1067179,3571362,1749548,1749547,77,50,19/05/2025 14:30,27,27,27,27,,,
15835474,2025-05-19T16:00:00Z,1,,planned,English,799000,0,2416305,2416302,77,0,19/05/2025 16:00,77,77,30,30,,,
17580041,2025-05-19T16:00:00Z,1,,complete,10+,1205127,3992017,4428800,4428799,80,50,19/05/2025 16:00,30,30,27,27,,,
17173573,2025-05-19T16:00:00Z,1,,cancelled,SATs,804398,3992017,2408927,2408926,77,50,19/05/2025 16:00,27,27,10,10,,,
16599595,2025-05-19T16:00:00Z,1,,complete,"Spelling, arithmetic retrieval, deepening understanding of mathematical concepts",923155,2622852,2788684,2788681,80,60,19/05/2025 16:00,20,20,27,27,,,
17606688,2025-05-19T17:00:00Z,2,,complete,Poetry and Christmas Carol Revision,1156954,3932043,4101414,4101411,50,40,19/05/2025 17:00,10,20,10,20,,,
17756629,2025-05-19T17:00:00Z,1,,complete,English,973434,1908735,2896129,2896128,77,50,19/05/2025 17:00,27,27,27,27,,,
15835702,2025-05-19T19:30:00Z,1,,planned,Oliver's Lesson,934646,2119263,2820289,2820286,77,50,19/05/2025 19:30,27,27,27,27,,,
17620628,2025-05-20T15:00:00Z,4,,complete,"x4 lessons: End of April & beginning of May: Dates: 20th, 21st, 26th & 5th of May.",858472,2119263,2588470,2588469,72,50,20/05/2025 15:00,22,88,22,88,,,
17173509,2025-05-20T15:45:00Z,1,,cancelled,SATs & secondary school prep,1164514,3992017,3463595,2173790,80,50,20/05/2025 15:45,30,30,30,30,,,
17629659,2025-05-20T16:00:00Z,1,,cancelled,Verbal Reasoning,1005654,4159188,2957648,2957643,42.5,37.5,20/05/2025 16:00,5,5,5,5,,,
17629664,2025-05-20T16:00:00Z,1,,complete,Verbal Reasoning,1005654,4159188,2957648,2957643,42.5,37.5,20/05/2025 16:00,5,5,5,5,,,
17621612,2025-05-20T16:30:00Z,1,,awaiting-report,Reading Comprehension and Maths Worksheets,1040130,4049477,3437068,3437066,80,50,20/05/2025 16:30,30,30,30,30,,,
17621619,2025-05-20T16:30:00Z,1,,complete,Reading Comprehension and Maths Worksheets,1040130,4049477,3437068,3437066,80,50,20/05/2025 16:30,30,30,30,30,,,
17629674,2025-05-20T16:45:00Z,1,,complete,Verbal Reasoning,1005657,4159188,2957649,2957643,42.5,37.5,20/05/2025 16:45,5,5,5,5,,,
17352369,2025-05-20T17:15:00Z,1,,complete,English and Maths Prep,1173883,3992017,4265801,4265800,70,50,20/05/2025 17:15,20,20,20,20,,,
17625318,2025-05-20T17:30:00Z,1,,complete,"Vectors, algebraic fractions, conditional probability",552861,2121871,1749541,1749500,70,46,20/05/2025 17:30,24,24,24,24,,,
17679884,2025-05-20T18:00:00Z,1,,complete,7+ Prep,1034209,3090087,3350032,3350031,90,70,20/05/2025 18:00,20,20,18,18,,,
17587674,2025-05-20T18:00:00Z,1,,complete,Maths,1025047,1954528,1810510,1801047,73,55,20/05/2025 18:00,18,18,20,20,,,
17793818,2025-05-21T15:30:00Z,1,,complete,Oliver's Lesson,934646,2119263,2820289,2820286,77,50,21/05/2025 15:30,27,27,27,27,,,
17545920,2025-05-21T16:30:00Z,1,,complete,English,1205284,3680105,4429107,4429105,80,60,21/05/2025 16:30,20,20,20,20,,,
17756143,2025-05-21T17:45:00Z,0.75,,complete,English,961633,1908735,2892135,2892134,80,50,21/05/2025 17:45,30,22.5,30,22.5,,,
15826581,2025-05-21T18:00:00Z,1,,complete,GCSE Maths and Science,1094558,3761357,3761387,3761383,80,50,21/05/2025 18:00,30,30,30,30,,,
17641194,2025-05-21T18:00:00Z,1,,complete,Maths Year 7,1089812,3574312,3728680,3728441,80,50,21/05/2025 18:00,30,30,30,30,,,
17642055,2025-05-21T18:30:00Z,1,,complete,Maths & English,584492,2094279,1842913,1822569,77,50,21/05/2025 18:30,27,27,27,27,,,
17645260,2025-05-22T04:45:00Z,1,,complete,Maths and spelling,947345,3995094,2800128,2800127,67,46,22/05/2025 04:45,21,21,21,21,,,
17641835,2025-05-22T16:30:00Z,1,,complete,English,1201072,3680105,4402448,4402446,80,60,22/05/2025 16:30,20,20,20,20,,,
17543267,2025-05-22T17:15:00Z,1,,cancelled,Yr 3 - Exam prep/maths/Eng skills,902205,2724262,2716545,2716544,78,60,22/05/2025 17:15,18,18,18,18,,,
17543270,2025-05-22T18:15:00Z,1,,cancelled,Year 5 Exam prep/maths/Eng skills,902208,2724262,2716547,2716544,78,60,22/05/2025 18:15,18,18,18,18,,,
17515948,2025-05-23T16:00:00Z,1,,complete,11+ prep,1181905,3992017,4330112,4330108,70,50,23/05/2025 16:00,20,20,20,20,,,
16974811,2025-05-23T16:30:00Z,1,,complete,English,1022874,2512839,3252553,3252542,80,50,23/05/2025 16:30,30,30,30,30,,,
17671405,2025-05-24T08:00:00Z,1,,complete,Maths & English,584492,2094279,1842913,1822569,77,50,24/05/2025 08:00,27,27,27,27,,,
17622329,2025-05-24T09:00:00Z,1,,complete,Maths,1025050,1954528,1810509,1801047,73,55,24/05/2025 09:00,18,18,18,18,,,
17187122,2025-05-24T09:00:00Z,1,,cancelled,English and Maths,1172369,3680105,4253979,4253907,75,60,24/05/2025 09:00,15,15,15,15,,,
17186809,2025-05-24T09:00:00Z,1.5,,complete,Maths and English,1181850,3992017,4330039,4253907,75,50,24/05/2025 09:00,25,37.5,25,37.5,,,
17581775,2025-05-24T10:00:00Z,2,,cancelled-chargeable,English GCSE Tutoring,1156961,3932043,4101414,4101411,50,40,24/05/2025 10:00,10,20,10,20,,,
17459697,2025-05-24T12:30:00Z,1,,complete,"Reading accuracy, spelling & writing.",886026,2622852,2672494,2672477,77,60,24/05/2025 12:30,17,17,12,12,,,
16613367,2025-05-24T14:00:00Z,1,,cancelled,Geography,1145520,3992010,4012955,4012952,80,60,24/05/2025 14:00,20,20,10,10,,,
17459728,2025-05-24T14:00:00Z,1,,complete,Reading and writing; phonics; HFW. EYFS transitioning to Y1.,1150731,2622852,3995780,3995778,80,60,24/05/2025 14:00,20,20,15,15,,,
17581784,2025-05-24T14:00:00Z,2,,cancelled-chargeable,History GCSE Tutoring,1156961,3932043,4101414,4101411,50,40,24/05/2025 14:00,10,20,15,30,,,
17522012,2025-05-24T14:00:00Z,1,,complete,Chemistry revision,1093863,4143842,3753290,3753287,65,50,24/05/2025 14:00,15,15,20,20,,,
17522013,2025-05-24T15:00:00Z,1,,complete,Maths revision,1093863,4143842,3753290,3753287,65,50,24/05/2025 15:00,15,15,15,15,,,
17595434,2025-05-25T11:00:00Z,1.5,,complete,Maths,552825,1954528,1749458,1748975,60,50,25/05/2025 11:00,10,15,10,15,,,
17622332,2025-05-25T14:00:00Z,1,,complete,Maths,1025050,1954528,1810509,1801047,73,55,25/05/2025 14:00,18,18,18,18,,,
17681435,2025-05-26T15:00:00Z,1,,complete,P2 review,552861,2121871,1749541,1749500,70,46,26/05/2025 15:00,24,24,24,24,,,
15835475,2025-05-26T16:00:00Z,1,,planned,English,799000,0,2416305,2416302,77,0,26/05/2025 16:00,77,77,27,27,,,
17173574,2025-05-26T16:00:00Z,1,,cancelled,SATs,804398,3992017,2408927,2408926,77,50,26/05/2025 16:00,27,27,20,20,,,
17622336,2025-05-26T18:00:00Z,1,,complete,Maths,1025047,1954528,1810510,1801047,73,55,26/05/2025 18:00,18,18,27,27,,,
15835703,2025-05-26T19:30:00Z,1,,planned,Oliver's Lesson,934646,2119263,2820289,2820286,77,50,26/05/2025 19:30,27,27,18,18,,,
17683434,2025-05-27T10:00:00Z,2,,complete,Geography - Paper 2 Revision,1145520,3992010,4012955,4012952,80,60,27/05/2025 10:00,20,40,27,54,,,
17173510,2025-05-27T15:45:00Z,1,,cancelled,SATs & secondary school prep,1164514,3992017,3463595,2173790,80,50,27/05/2025 15:45,30,30,20,20,,,
17515949,2025-05-27T16:00:00Z,1,,complete,11+ prep,1181905,3992017,4330112,4330108,70,50,27/05/2025 16:00,20,20,30,30,,,
15835819,2025-05-27T16:00:00Z,1,,planned,Isla's Lesson,918006,2119263,2772666,2772665,77,50,27/05/2025 16:00,27,27,20,20,,,
17679222,2025-05-27T17:00:00Z,1,,complete,English,1205284,3680105,4429107,4429105,80,60,27/05/2025 17:00,20,20,27,27,,,
17756413,2025-05-27T17:00:00Z,1,,complete,English,973434,1908735,2896129,2896128,77,50,27/05/2025 17:00,27,27,20,20,,,
17691495,2025-05-27T17:00:00Z,1,,complete,Mathematics,1150693,3571362,4031305,4031298,80,50,27/05/2025 17:00,30,30,30,30,,,
17640062,2025-05-27T17:00:00Z,1,,cancelled,English,1205284,3680105,4429107,4429105,80,60,27/05/2025 17:00,20,20,20,20,,,
17352370,2025-05-27T17:15:00Z,1,,complete,English and Maths Prep,1173883,3992017,4265801,4265800,70,50,27/05/2025 17:15,20,20,27,27,,,
17582702,2025-05-28T15:00:00Z,1,,complete,Listening exam revision,1174812,3158190,3634601,3634599,60,46,28/05/2025 15:00,14,14,20,20,,,
17545921,2025-05-28T16:30:00Z,1,,cancelled,English,1205284,3680105,4429107,4429105,80,60,28/05/2025 16:30,20,20,14,14,,,
17679235,2025-05-28T17:00:00Z,1,,complete,English,1205284,3680105,4429107,4429105,80,60,28/05/2025 17:00,20,20,20,20,,,
15826582,2025-05-28T18:00:00Z,1,,complete,GCSE Maths and Science,1094558,3761357,3761387,3761383,80,50,28/05/2025 18:00,30,30,20,20,,,
17719543,2025-05-29T15:00:00Z,1.5,,complete,Maths & English,1090540,2094279,3718613,3712384,80,50,29/05/2025 15:00,30,45,30,45,,,
17698858,2025-05-29T16:00:00Z,2,,complete,History GCSE Tutoring,1156961,3932043,4101414,4101411,50,40,29/05/2025 16:00,10,20,30,60,,,
17713050,2025-05-29T17:15:00Z,1,,complete,Mock,1090374,3761357,3731784,3731782,70,50,29/05/2025 17:15,20,20,10,10,,,
17712195,2025-05-30T09:00:00Z,1,,complete,Maths,1025050,1954528,1810509,1801047,73,55,30/05/2025 09:00,18,18,20,20,,,
17712989,2025-05-30T10:00:00Z,1,,complete,10+ prep,1205127,3992017,4428800,4428799,80,50,30/05/2025 10:00,30,30,18,18,,,
17712984,2025-05-30T10:00:00Z,1,,cancelled,11+ prep,1181905,3992017,4330112,4330108,70,50,30/05/2025 10:00,20,20,30,30,,,
17756206,2025-05-30T16:45:00Z,1,,complete,English,961633,1908735,2892135,2892134,80,50,30/05/2025 16:45,30,30,20,20,,,
17187123,2025-05-31T09:00:00Z,1,,cancelled,English and Maths,1172369,3680105,4253979,4253907,75,60,31/05/2025 09:00,15,15,17,17,,,
17186810,2025-05-31T09:00:00Z,1.5,,complete,Maths and English,1181850,3992017,4330039,4253907,75,50,31/05/2025 09:00,25,37.5,30,45,,,
17615573,2025-05-31T10:00:00Z,2,,complete,English Tutoring,1156954,3932043,4101414,4101411,50,40,31/05/2025 10:00,10,20,15,30,,,
17712198,2025-05-31T10:30:00Z,1,,complete,Maths,1025047,1954528,1810510,1801047,73,55,31/05/2025 10:30,18,18,25,25,,,
17740405,2025-05-31T14:00:00Z,1,,complete,Chemistry revision,1093863,4143842,3753290,3753287,65,50,31/05/2025 14:00,15,15,10,10,,,
17615578,2025-05-31T14:00:00Z,2,,complete,History GCSE Tutoring,1156961,3932043,4101414,4101411,50,40,31/05/2025 14:00,10,20,18,36,,,
17459729,2025-05-31T14:00:00Z,1,,complete,Reading and writing; phonics; HFW. EYFS transitioning to Y1.,1150731,2622852,3995780,3995778,80,60,31/05/2025 14:00,20,20,10,10,,,
16613368,2025-05-31T14:00:00Z,1,,cancelled,Geography,1145520,3992010,4012955,4012952,80,60,31/05/2025 14:00,20,20,15,15,,,
17735181,2025-05-31T14:30:00Z,1,,complete,11+ Prep,890416,1848083,2682655,2682653,120,100,31/05/2025 14:30,20,20,20,20,,,
17740416,2025-05-31T15:00:00Z,1,,complete,Maths revision,1093863,4143842,3753290,3753287,65,50,31/05/2025 15:00,15,15,15,15,,,
17819786,2025-06-01T10:00:00Z,2,,complete,"Reading, Writing and Maths",962522,3090087,2886327,2886326,80,60,01/06/2025 10:00,20,40,20,40,,,
17712203,2025-06-01T11:00:00Z,1.5,,complete,Maths,552825,1954528,1749458,1748975,60,50,01/06/2025 11:00,10,15,15,22.5,,,
17745451,2025-06-01T12:00:00Z,1,,complete,Geography GCSE,1174814,3995094,3634601,3634599,60,46,01/06/2025 12:00,14,14,20,20,,,
17582724,2025-06-01T17:00:00Z,1,,complete,Listening exam revision,1174812,3158190,3634601,3634599,60,46,01/06/2025 17:00,14,14,10,10,,,
17712998,2025-06-02T15:00:00Z,1,,complete,10+ prep,1205127,3992017,4428800,4428799,80,50,02/06/2025 15:00,30,30,14,14,,,
17173575,2025-06-02T16:00:00Z,1,,cancelled,SATs,804398,3992017,2408927,2408926,77,50,02/06/2025 16:00,27,27,14,14,,,
15835476,2025-06-02T16:00:00Z,1,,planned,English,799000,0,2416305,2416302,77,0,02/06/2025 16:00,77,77,30,30,,,
17760648,2025-06-02T17:15:00Z,1,,complete,Past paper,1090374,3761357,3731784,3731782,70,50,02/06/2025 17:15,20,20,27,27,,,
17712995,2025-06-02T17:15:00Z,1,,complete,CATs prep,1164514,3992017,3463595,2173790,80,50,02/06/2025 17:15,30,30,20,20,,,
17762410,2025-06-02T18:00:00Z,1,,complete,11+ Prep,966980,1848083,2792433,2792426,78,60,02/06/2025 18:00,18,18,27,27,,,
15835704,2025-06-02T19:30:00Z,1,,planned,Oliver's Lesson,934646,2119263,2820289,2820286,77,50,02/06/2025 19:30,27,27,30,30,,,
17675130,2025-06-03T15:00:00Z,1,,cancelled-chargeable,Mathematics,1067179,3571362,1749548,1749547,77,50,03/06/2025 15:00,27,27,20,20,,,
17173511,2025-06-03T15:45:00Z,1,,complete,SATs & secondary school prep,1164514,3992017,3463595,2173790,80,50,03/06/2025 15:45,30,30,18,18,,,
17769370,2025-06-03T16:00:00Z,1,,complete,11+ Prep,1005654,3680105,2957648,2957643,42.5,37.5,03/06/2025 16:00,5,5,27,27,,,
17769345,2025-06-03T16:00:00Z,1,,complete,11+ Prep,1005657,3680105,2957649,2957643,42.5,37.5,03/06/2025 16:00,5,5,27,27,,,
15835820,2025-06-03T16:00:00Z,1,,planned,Isla's Lesson,918006,2119263,2772666,2772665,77,50,03/06/2025 16:00,27,27,30,30,,,
17759008,2025-06-03T17:00:00Z,1,,complete,Mathematics,1150693,3571362,4031305,4031298,80,50,03/06/2025 17:00,30,30,27,27,,,
17352371,2025-06-03T17:15:00Z,1,,complete,English and Maths Prep,1173883,3992017,4265801,4265800,70,50,03/06/2025 17:15,20,20,5,5,,,
17731056,2025-06-03T18:00:00Z,1,,complete,Maths,1025047,1954528,1810510,1801047,73,55,03/06/2025 18:00,18,18,5,5,,,
17775783,2025-06-03T18:00:00Z,1,,complete,Past paper review,552861,2121871,1749541,1749500,70,46,03/06/2025 18:00,24,24,30,30,,,
16871543,2025-06-03T18:30:00Z,1,,complete,11+ Prep online,1169574,1848083,2682655,2682653,80,60,03/06/2025 18:30,20,20,20,20,,,
17794136,2025-06-04T16:00:00Z,1,,complete,Oliver's lesson,934646,2119263,2820289,2820286,77,50,04/06/2025 16:00,27,27,18,18,,,
17545922,2025-06-04T16:30:00Z,1,,complete,English,1205284,3680105,4429107,4429105,80,60,04/06/2025 16:30,20,20,24,24,,,
15826583,2025-06-04T18:00:00Z,1,,complete,GCSE Maths and Science,1094558,3761357,3761387,3761383,80,50,04/06/2025 18:00,30,30,20,20,,,
17794253,2025-06-05T11:00:00Z,3,,complete,"X3 Lessons dated: 11th May, 17th May, 24th May.",858472,2119263,2588470,2588469,72,50,05/06/2025 11:00,22,66,27,81,,,
17762104,2025-06-05T16:15:00Z,1,,complete,Secondary school prep,621647,1848083,1945291,1902956,78,60,05/06/2025 16:15,18,18,20,20,,,
17803407,2025-06-05T16:30:00Z,1,,complete,English,1201072,3680105,4402448,4402446,80,60,05/06/2025 16:30,20,20,30,30,,,
17800883,2025-06-05T17:00:00Z,1,,complete,English Grammar and spelling,947345,3995094,2800128,2800127,67,46,05/06/2025 17:00,21,21,22,22,,,
17755846,2025-06-05T17:15:00Z,1,,complete,Yr 3 - Exam prep/maths/Eng skills,902205,2724262,2716545,2716544,78,60,05/06/2025 17:15,18,18,18,18,,,
17798501,2025-06-05T17:15:00Z,1,,complete,Chromatography,1090374,3761357,3731784,3731782,70,50,05/06/2025 17:15,20,20,20,20,,,
17762072,2025-06-05T18:00:00Z,1,,complete,11+ Prep,1055694,1848083,2193006,2193004,70,60,05/06/2025 18:00,10,10,21,21,,,
17755851,2025-06-05T18:15:00Z,1,,complete,Year 5 Exam prep/maths/Eng skills,902208,2724262,2716547,2716544,78,60,05/06/2025 18:15,18,18,18,18,,,
17806911,2025-06-05T18:15:00Z,1,,complete,11+ Prep (English - Creative Writing),1045389,3992010,3483930,3483907,80,60,05/06/2025 18:15,20,20,20,20,,,
17781307,2025-06-05T18:30:00Z,1,,complete,Martha History Tutoring https://meet.google.com/ecn-qsjy-npe,1210554,3932043,4496940,4496938,70,46,05/06/2025 18:30,24,24,10,10,,,
17806921,2025-06-05T19:45:00Z,1,,complete,Paper 2 Revision,1145520,3992010,4012955,4012952,80,60,05/06/2025 19:45,20,20,18,18,,,
17515950,2025-06-06T15:30:00Z,1,,complete,11+ prep,1181905,3992017,4330112,4330108,70,50,06/06/2025 15:30,20,20,20,20,,,
17187124,2025-06-07T09:00:00Z,1,,cancelled,English and Maths,1172369,3680105,4253979,4253907,75,60,07/06/2025 09:00,15,15,24,24,,,
17186811,2025-06-07T09:00:00Z,1,,cancelled-chargeable,Maths and English,1181850,3992017,4330039,4253907,75,50,07/06/2025 09:00,25,25,20,20,,,
17773561,2025-06-07T09:30:00Z,1,,complete,Maths,1025050,1954528,1810509,1801047,73,55,07/06/2025 09:30,18,18,20,20,,,
17615585,2025-06-07T10:00:00Z,2,,complete,History GCSE Tutoring - Germany Weimar Paper,1156961,3932043,4101414,4101411,50,40,07/06/2025 10:00,10,20,15,30,,,
17773564,2025-06-07T10:30:00Z,1,,complete,Maths,1025047,1954528,1810510,1801047,73,55,07/06/2025 10:30,18,18,25,25,,,
17817073,2025-06-07T14:00:00Z,1,,complete,Physics Revision,1093863,4143842,3753290,3753287,65,50,07/06/2025 14:00,15,15,18,18,,,
17459730,2025-06-07T14:00:00Z,1,,complete,Reading and writing; phonics; HFW. EYFS transitioning to Y1.,1150731,2622852,3995780,3995778,80,60,07/06/2025 14:00,20,20,10,10,,,
16613369,2025-06-07T14:00:00Z,1,,planned,Geography,1145520,3992010,4012955,4012952,80,60,07/06/2025 14:00,20,20,18,18,,,
17817087,2025-06-07T15:00:00Z,1,,complete,Chemistry revision,1093863,4143842,3753290,3753287,65,50,07/06/2025 15:00,15,15,17,17,,,
17794423,2025-06-08T08:00:00Z,1,,complete,Economics,1210553,3201891,4496940,4496938,70,46,08/06/2025 08:00,24,24,15,15,,,
17740371,2025-06-08T11:00:00Z,1.5,,complete,Maths,552825,1954528,1749458,1748975,60,50,08/06/2025 11:00,10,15,20,30,,,
17820063,2025-06-08T12:00:00Z,1,,complete,Geography GCSE paper 3,1174814,3995094,3634601,3634599,60,46,08/06/2025 12:00,14,14,15,15,,,
17762066,2025-06-08T14:00:00Z,1,,complete,11+ Prep,890416,1848083,2682655,2682653,120,100,08/06/2025 14:00,20,20,15,15,,,
17829299,2025-06-09T12:00:00Z,1,,complete,GCSE Geography practice paper 3,1174814,3995094,3634601,3634599,60,46,09/06/2025 12:00,14,14,24,24,,,
17805076,2025-06-09T16:00:00Z,1,,complete,10+,1205127,3992017,4428800,4428799,80,50,09/06/2025 16:00,30,30,10,10,,,
17173576,2025-06-09T16:00:00Z,1,,cancelled,SATs,804398,3992017,2408927,2408926,77,50,09/06/2025 16:00,27,27,14,14,,,
15835477,2025-06-09T16:00:00Z,1,,planned,English,799000,0,2416305,2416302,77,0,09/06/2025 16:00,77,77,20,20,,,
16599598,2025-06-09T16:00:00Z,1,,complete,"Spelling, arithmetic retrieval, deepening understanding of mathematical concepts",923155,2622852,2788684,2788681,80,60,09/06/2025 16:00,20,20,14,14,,,
17762100,2025-06-09T18:00:00Z,1,,planned,11+ Prep,966980,1848083,2792433,2792426,78,60,09/06/2025 18:00,18,18,27,27,,,
15835705,2025-06-09T19:30:00Z,1,,planned,Oliver's Lesson,934646,2119263,2820289,2820286,77,50,09/06/2025 19:30,27,27,10,10,,,
17815711,2025-06-10T08:00:00Z,1,,planned,Exam Technique OCR A Level,1210553,3201891,4496940,4496938,70,46,10/06/2025 08:00,24,24,27,27,,,
17173512,2025-06-10T15:45:00Z,1,,planned,SATs & secondary school prep,1164514,3992017,3463595,2173790,80,50,10/06/2025 15:45,30,30,30,30,,,
15835821,2025-06-10T16:00:00Z,1,,planned,Isla's Lesson,918006,2119263,2772666,2772665,77,50,10/06/2025 16:00,27,27,18,18,,,
17769374,2025-06-10T16:00:00Z,1,,planned,11+ Prep,1005654,3680105,2957648,2957643,42.5,37.5,10/06/2025 16:00,5,5,27,27,,,
17769356,2025-06-10T16:00:00Z,1,,planned,11+ Prep,1005657,3680105,2957649,2957643,42.5,37.5,10/06/2025 16:00,5,5,27,27,,,
17352372,2025-06-10T17:15:00Z,1,,planned,English and Maths Prep,1173883,3992017,4265801,4265800,70,50,10/06/2025 17:15,20,20,24,24,,,
17545923,2025-06-11T16:30:00Z,1,,planned,English,1205284,3680105,4429107,4429105,80,60,11/06/2025 16:30,20,20,30,30,,,
17817089,2025-06-11T17:00:00Z,1,,planned,Chemistry revision,1093863,4143842,3753290,3753287,65,50,11/06/2025 17:00,15,15,27,27,,,
17825512,2025-06-11T18:00:00Z,1,,planned,Maths,1025047,1954528,1810510,1801047,73,55,11/06/2025 18:00,18,18,5,5,,,
15826584,2025-06-11T18:00:00Z,1,,planned,GCSE Maths and Science,1094558,3761357,3761387,3761383,80,50,11/06/2025 18:00,30,30,5,5,,,
17812423,2025-06-12T17:15:00Z,1,,planned,Yr 3 - Exam prep/maths/Eng skills,902205,2724262,2716545,2716544,78,60,12/06/2025 17:15,18,18,20,20,,,
17690599,2025-06-12T18:00:00Z,1,,planned,Language aptitude test & 11+ preparation,1097216,4049482,3776780,3776778,80,72,12/06/2025 18:00,8,8,20,20,,,
17812426,2025-06-12T18:15:00Z,1,,planned,Year 5 Exam prep/maths/Eng skills,902208,2724262,2716547,2716544,78,60,12/06/2025 18:15,18,18,15,15,,,
